station_id,station_name,address,original_database_state,original_state_source,latitude,longitude,nearest_geographic_state,distance_to_nearest_state_boundary_km,distance_to_original_state_boundary_km,inside_another_malaysian_state,outside_malaysia_land_polygons,inside_full_resolution_geoboundaries_reference,inside_independent_arcgis_reference,inside_independent_gadm_reference,exact_coordinate_match_count,nearby_record_count_within_75m,nearby_record_count_within_250m,nearby_station_ids_within_75m,nearest_nearby_distance_metres,synthetic_demo_suspected,recommended_review_category,diagnostic
7449f6ea-d995-46f5-a68c-b77ef32560e1,THE SPRING CONDOMINIUM,"Jalan Baru 3, 17710 George Town, Penang",Penang,parsedFromAddress,5.396752,100.343989,Penang,1.066533,1.066533,false,true,false,false,false,0,0,2,,117.31,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.067 km. Address state agrees; review coastal coordinate precision/source geocoding.
745325d8-91d7-4be8-aeba-89022c25fca0,Petron Rusila,"Jalan Padang Midin 24, 23270 Rusila, Marang, Terengganu",Terengganu,parsedFromAddress,5.26402,103.193117,Terengganu,0.651168,0.651168,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.651 km. Address state agrees; review coastal coordinate precision/source geocoding.
76526244-758f-4cbe-bbd7-e72ea53685e0,Caltex Telok Air Tawar,"Jalan Angsana 6, 66320 Telok Air Tawar, Penang",Penang,parsedFromAddress,5.441506,100.376107,Penang,0.23178,0.23178,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.232 km. Address state agrees; review coastal coordinate precision/source geocoding.
77a02bb5-b88c-4c65-898a-69ed3f7c2028,Dragon Inn (Floating Hotel),"Jalan Wawasan 5, 65260 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.988707,116.074516,Sabah,0.163743,0.163743,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.164 km. Address state agrees; review coastal coordinate precision/source geocoding.
78950d07-c8ba-4665-9d65-757ce4fe79bb,PETRONAS JURU LAY-BY NORTHBOUND,"Lebuh Merdeka 15, 49130 Juru, Penang",Penang,parsedFromAddress,5.296554,100.405863,Penang,0.941989,0.941989,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.942 km. Address state agrees; review coastal coordinate precision/source geocoding.
79c07da0-6ae8-4a3d-bd0a-6ff104eea13f,"AUDI SHOWROOM, JURU","Jalan Utama 16, 27880 Juru, Penang",Penang,parsedFromAddress,5.284045,100.403097,Penang,1.613105,1.613105,false,true,false,false,false,0,1,1,dc09a5f3-dfa6-4c3e-9b37-f51a42fa292a,23.51,true,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.613 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
7ae6d013-2d48-46f4-9c36-ac1730e07893,QUAYSIDE CONDOMINIUM,"Lorong Tun 19, 78000 George Town, Penang",Penang,parsedFromAddress,5.411357,100.344326,Penang,0.178148,0.178148,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.178 km. Address state agrees; review coastal coordinate precision/source geocoding.
7aef5c8e-8273-481f-b4a0-5517f2d3fe9b,ECOWORLD GALLERY @MEADOWS,"Lorong Bukit 23, 84810 George Town, Penang",Penang,parsedFromAddress,5.396926,100.345552,Penang,1.16814,1.16814,false,true,false,false,false,0,0,4,,138.52,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.168 km. Address state agrees; review coastal coordinate precision/source geocoding.
7b0bf1c7-1260-42c0-ab25-54399625cde0,Perpustakaan Awam Marang,"Jalan Panji Alam 13, 21230 Marang, Terengganu",Terengganu,parsedFromAddress,5.200474,103.21729,Terengganu,0.047894,0.047894,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.048 km. Address state agrees; review coastal coordinate precision/source geocoding.
7b68975c-4a67-4c08-affa-9c766e365de1,PANGSAPURI SERI JAYA,"Jalan Cendana 37, 48830 George Town, Penang",Penang,parsedFromAddress,5.429736,100.336455,Penang,0.668812,0.668812,false,true,false,false,false,0,0,2,,104.29,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.669 km. Address state agrees; review coastal coordinate precision/source geocoding.
7ccdbf8e-2b89-4f08-a5ac-ab8be5047f2d,Petronas Batu Rakit,"Jalan Padang Midin 38, 16280 Batu Rakit, Kuala Nerus, Terengganu",Terengganu,parsedFromAddress,5.449759,103.065474,Terengganu,1.179292,1.179292,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 1.179 km. Address state agrees; review coastal coordinate precision/source geocoding.
7d9a7332-aaf5-4836-8ddb-c37f08a913a7,SQ SPIRIT CAFETERIA,"Jalan Tun Razak 35, 66980 Melaka City, Melaka",Melaka,parsedFromAddress,2.175433,102.243976,Melaka,1.068715,1.068715,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 1.069 km. Address state agrees; review coastal coordinate precision/source geocoding.
7ec38d52-d6ba-433b-bb17-895ddb0049cd,Dewan Utama Majlis Daerah Marang,"Jalan Bukit Bunga 14, 15560 Marang, Terengganu",Terengganu,parsedFromAddress,5.187767,103.225995,Terengganu,0.21477,0.21477,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.215 km. Address state agrees; review coastal coordinate precision/source geocoding.
7ecc9568-df08-4644-a5b0-84c03f8977e0,Lembaga Kemajuan Wilayah Pulau Pinang,"Jalan Mahkota 10, 09890 George Town, Penang",Penang,parsedFromAddress,5.399585,100.339738,Penang,0.557232,0.557232,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.557 km. Address state agrees; review coastal coordinate precision/source geocoding.
7f01bfe0-69f1-4f49-81b9-6e9f479be57c,Shell,"Lorong Meranti 38, 50920 Melaka City, Melaka",Melaka,parsedFromAddress,2.18166,102.267228,Melaka,0.131506,0.131506,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 0.132 km. Address state agrees; review coastal coordinate precision/source geocoding.
7f4a1823-e792-4175-95e6-eb909612145b,Shell,"Lebuh Wawasan 27, 96360 George Town, Penang",Penang,parsedFromAddress,5.429753,100.335513,Penang,0.665118,0.665118,false,true,false,false,false,0,0,2,,104.29,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.665 km. Address state agrees; review coastal coordinate precision/source geocoding.
80280cea-51bd-4afb-96be-debe2f2f07da,Shell,"Jalan Besar 4, 32150 Melaka City, Melaka",Melaka,parsedFromAddress,2.173787,102.236915,Melaka,1.505805,1.505805,false,true,false,false,false,0,0,1,,232.55,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 1.506 km. Address state agrees; review coastal coordinate precision/source geocoding.
81abc43d-fe87-448a-939a-8708537c8838,Magistrate Court (Municipal) Wellesley,"Jalan Mahkota 10, 53970 Butterworth, Penang",Penang,parsedFromAddress,5.385565,100.358048,Penang,0.796239,0.796239,false,true,false,false,false,0,0,1,,87.09,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.796 km. Address state agrees; review coastal coordinate precision/source geocoding.
8207161e-90e8-4a0f-9c5b-996fcfd599cc,Petronas Bagan Jermal,"Jalan Bunga Raya 34, 78830 Bagan Jermal, Butterworth, Penang",Penang,parsedFromAddress,5.433916,100.371336,Penang,0.555963,0.555963,false,true,false,false,false,0,0,1,,188.92,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.556 km. Address state agrees; review coastal coordinate precision/source geocoding.
8222233d-f2ee-43eb-aa11-ad3de77dde7e,PROTON E.MAS KUALA TERENGGANU,"Jalan Merchang 32, 16720 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.340687,103.159915,Terengganu,0.602737,0.602737,false,true,false,false,false,0,0,1,,158.48,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.603 km. Address state agrees; review coastal coordinate precision/source geocoding.
857d4443-1705-490e-82dc-f3aae5c2b42f,TANJONG JARA RESORT,"Persiaran Tengku Sri 7, 20510 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.347748,103.151472,Terengganu,0.317985,0.317985,false,true,false,false,false,0,0,1,,145.82,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.318 km. Address state agrees; review coastal coordinate precision/source geocoding.
86bdd45d-a423-4eea-820e-a533fae35816,Mountain View Golf Resort,"Persiaran Anggerik 32, 54770 Teluk Bahang, Penang",Penang,parsedFromAddress,5.483553,100.230218,Penang,2.035154,2.035154,false,true,false,false,false,0,0,1,,156.4,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 2.035 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
8704cc31-33db-4ad2-b454-7a6ad78582a9,Caltex,"Jalan Tun 34, 26970 George Town, Penang",Penang,parsedFromAddress,5.408601,100.346125,Penang,0.520551,0.520551,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.521 km. Address state agrees; review coastal coordinate precision/source geocoding.
87add44e-a395-4c69-8394-a20d33a66b73,Izwan,"Lorong Semarak 19, 39170 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.993975,116.075958,Sabah,0.256347,0.256347,false,true,false,false,false,0,1,2,40f39d39-a16b-48c7-9d8a-e3244bc044c0,16.06,false,duplicateOrNearDuplicateCoordinate,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.256 km. 1 other record(s) occur within 75 m; review shared/near-shared site coordinates.
89d91e9a-ef32-4eb9-aef0-9ae76bd93d52,Shell,"Jalan Sri 33, 38570 George Town, Penang",Penang,parsedFromAddress,5.429401,100.325644,Penang,0.178828,0.178828,false,true,false,false,false,0,0,2,,113.37,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.179 km. Address state agrees; review coastal coordinate precision/source geocoding.
8b1ae016-6c4b-415d-8e8e-a3303399f5eb,GOLDEN SANDS RESORT PENANG BY SHANGRI-LA,"Jalan Tanjung 33, 21390 George Town, Penang",Penang,parsedFromAddress,5.399384,100.345477,Penang,0.989941,0.989941,false,true,false,false,false,0,0,5,,127.04,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.990 km. Address state agrees; review coastal coordinate precision/source geocoding.
8cdf33da-738c-43de-84ea-bcd7d21389df,PETRONAS Penapisan (Terengganu) Sdn. Bhd. (PPTSB),"Lebuh Padang Midin 25, 16330 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.342902,103.153583,Terengganu,0.015755,0.015755,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.016 km. Address state agrees; review coastal coordinate precision/source geocoding.
8d08b771-9c96-4043-b324-2304474e9ca7,PENANG PORT,"Jalan Wawasan 10, 93130 George Town, Penang",Penang,parsedFromAddress,5.395566,100.336309,Penang,0.628244,0.628244,false,true,false,false,false,0,0,1,,148.8,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.628 km. Address state agrees; review coastal coordinate precision/source geocoding.
90ecacad-868e-4b06-87ba-210d17b207a8,CHERATING POND,"Jalan Bunga Raya 21, 42240 Cherating, Kuantan, Pahang",Pahang,parsedFromAddress,4.121177,103.403974,Pahang,0.434523,0.434523,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.435 km. Address state agrees; review coastal coordinate precision/source geocoding.
91f700e1-3aad-4c14-a1e8-aa3d09c9726b,Livingston Hotel Sandakan,"Lebuh Mahkota 28, 67650 Sandakan, Sabah",Sabah,parsedFromAddress,5.853101,118.133879,Sabah,0.055183,0.055183,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.055 km. Address state agrees; review coastal coordinate precision/source geocoding.
964dd301-d39e-4951-9003-3020d0b67064,ELEMENTS GARDEN,"Jalan Kenanga 34, 17890 George Town, Penang",Penang,parsedFromAddress,5.428833,100.334497,Penang,0.557529,0.557529,false,true,false,false,false,0,0,4,,152.03,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.558 km. Address state agrees; review coastal coordinate precision/source geocoding.
97d758cf-c659-46f2-bc18-fc922692c623,"I-SANTORINI, TANJONG TOKONG","Jalan Wawasan 7, 01560 George Town, Penang",Penang,parsedFromAddress,5.433371,100.32287,Penang,0.346557,0.346557,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.347 km. Address state agrees; review coastal coordinate precision/source geocoding.
9a12504f-22c1-4de1-b7bc-8b50508686d6,ASCOTT GURNEY PENANG,"Jalan Anggerik 28, 66740 Gurney Drive, George Town, Penang",Penang,parsedFromAddress,5.432393,100.331855,Penang,0.844289,0.844289,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.844 km. Address state agrees; review coastal coordinate precision/source geocoding.
9a428791-3c11-442a-b2f9-964a18b14f9e,The Fresh Mart Miri Riam,"Persiaran Meranti 17, 14010 Miri, Sarawak",Sarawak,parsedFromAddress,4.403559,113.97525,Sarawak,0.407175,0.407175,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sarawak at 0.407 km. Address state agrees; review coastal coordinate precision/source geocoding.
9a597c09-b1a8-445e-8e36-4e6c5309cbc1,e Gate,"Jalan Sentosa 38, 55600 George Town, Penang",Penang,parsedFromAddress,5.409923,100.338296,Penang,0.066285,0.066285,false,true,false,false,true,0,0,2,,237.29,false,missingGeometrySuspected,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.066 km. At least one independent ADM1 reference contains the coordinate; compare source geometries manually without automatic reassignment.
9b6d1826-0367-4221-9796-40b5a7b5a861,FOREST CITY SALES GALLERY,"Jalan Suria 33, 44690 Forest City, Gelang Patah, Johor",Johor,parsedFromAddress,1.363664,103.634179,Johor,0.483638,0.483638,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Johor at 0.484 km. Address state agrees; review coastal coordinate precision/source geocoding.
9b7c41ed-bb6e-419c-aeee-8a8d88b0fcef,PETRONAS - Tanjung Sepat - New,"66, Jalan Besar, Tanjung Sepat, 42800 Kuala Langat, Selangor",Selangor,parsedFromAddress,2.650389,101.564984,Selangor,0.377059,0.377059,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 0.377 km. Address state agrees; review coastal coordinate precision/source geocoding.
9bc821c8-d32a-4de4-b14a-f4053fc288d2,Petron Sekinchan,"Lebuh Harmoni 19, 23970 Sekinchan, Sabak Bernam, Selangor",Selangor,parsedFromAddress,3.508949,101.085468,Selangor,0.552984,0.552984,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 0.553 km. Address state agrees; review coastal coordinate precision/source geocoding.
9cfdd1e3-a7d8-44c9-bb9b-b00d974593fc,METROPOL SERVICE APARTMENT,"Persiaran Perdana 21, 25040 George Town, Penang",Penang,parsedFromAddress,5.419214,100.346532,Penang,0.013895,0.013895,false,true,false,false,false,0,0,1,,233.11,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.014 km. Address state agrees; review coastal coordinate precision/source geocoding.
9d015396-0422-42e5-b0df-941fd7e6cd5e,BHP Service Station,"Jalan Indah 27, 12270 Kuantan, Pahang",Pahang,parsedFromAddress,3.802053,103.345405,Pahang,0.445371,0.445371,false,true,false,false,false,0,0,0,,,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Pahang at 0.445 km. Address state agrees; review coastal coordinate precision/source geocoding.
9db70f72-c285-4bd6-88b9-a9d5e6601766,McDonalds Dungun,"Jalan Air Putih 16, 19680 Dungun, Terengganu",Terengganu,parsedFromAddress,4.741068,103.433387,Terengganu,0.396922,0.396922,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.397 km. Address state agrees; review coastal coordinate precision/source geocoding.
9db801ff-42ff-44e7-9dba-ebe901c1edb1,HARD ROCK HOTEL PENANG,"Jalan Angsana 26, 92780 George Town, Penang",Penang,parsedFromAddress,5.399291,100.34417,Penang,0.879276,0.879276,false,true,false,false,false,0,0,2,,145.06,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.879 km. Address state agrees; review coastal coordinate precision/source geocoding.
9ee30e01-51cf-4ace-aa0b-1f4acd3d2dec,Billion Shopping Centre (Butterworth),"Jalan Indah 25, 45650 Butterworth, Penang",Penang,parsedFromAddress,5.414864,100.349601,Penang,0.431421,0.431421,false,true,false,false,false,0,0,1,,115.61,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.431 km. Address state agrees; review coastal coordinate precision/source geocoding.
9f4d93b6-d9b8-4c8f-a8e4-72fa292995ca,GRAND LEXIS PORT DICKSON,"Lorong Angsana 25, 80800 Port Dickson, Negeri Sembilan",Negeri Sembilan,parsedFromAddress,2.534346,101.786512,Negeri Sembilan,0.407667,0.407667,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Negeri Sembilan at 0.408 km. Address state agrees; review coastal coordinate precision/source geocoding.
9f6231db-cc48-4350-b5cd-3d0fde5b23a2,Shell,"Jalan Angsana 37, 35810 George Town, Penang",Penang,parsedFromAddress,5.400835,100.34796,Penang,1.153997,1.153997,false,true,false,false,false,0,0,4,,95.04,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.154 km. Address state agrees; review coastal coordinate precision/source geocoding.
a090e2ad-5b67-4fa7-be16-5e33ccc43396,Lumut Pangkor Ferry Jetty,"Jalan Damai 19, 42620 Pangkor Island, Perak",Perak,parsedFromAddress,4.192335,100.548594,Perak,0.09696,0.09696,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Perak at 0.097 km. Address state agrees; review coastal coordinate precision/source geocoding.
a0e777c4-d922-48de-8208-b49eb8904b7d,Pasaraya Glorymas,"Persiaran Kenanga 32, 85410 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.994151,116.065834,Sabah,0.266592,0.266592,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.267 km. Address state agrees; review coastal coordinate precision/source geocoding.
a1002696-700a-417c-9fec-677509548224,PETRONAS Kota Marudu,"Jalan Merdeka 25, 07290 Kota Marudu, Sabah",Sabah,parsedFromAddress,6.683958,116.817554,Sabah,2.381488,2.381488,false,true,false,false,false,0,0,0,,,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 2.381 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
a11a4940-06c3-4820-89b8-a6c1965a7712,FRESH 365 One Foresta,"Jalan Bukit 20, 44730 George Town, Penang",Penang,parsedFromAddress,5.398743,100.346427,Penang,1.116856,1.116856,false,true,false,false,false,0,0,5,,78.03,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.117 km. Address state agrees; review coastal coordinate precision/source geocoding.
a12a1f94-36f3-4669-a658-740e8ef346ac,PETRON KAMPUNG GEMUROH,"Jalan Wakaf Mek Zainab 34, 16570 Kampung Gemuroh, Kemaman, Terengganu",Terengganu,parsedFromAddress,4.209826,103.441562,Terengganu,0.1868,0.1868,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.187 km. Address state agrees; review coastal coordinate precision/source geocoding.
a12baddf-fff1-4e72-9da0-9e15a4b44a80,Asajaya District Office,"Jalan Bahagia 32, 39480 Asajaya, Sarawak",Sarawak,parsedFromAddress,1.604226,110.653359,Sarawak,2.43017,2.43017,false,true,false,false,false,0,0,0,,,true,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sarawak at 2.430 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
a1d9c406-ffb3-43ae-9840-3a7259643e93,ESCAPE Penang,"Jalan Harmoni 19, 42110 George Town, Penang",Penang,parsedFromAddress,5.411324,100.348604,Penang,0.503275,0.503275,false,true,false,false,false,0,0,1,,153.93,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.503 km. Address state agrees; review coastal coordinate precision/source geocoding.
a271c8b1-1a17-4d0f-ab50-7588e8a6a6c3,VT Freshmart Coldstorage,"Jalan Cempaka 15, 48190 Kota Kinabalu, Sabah",Sabah,parsedFromAddress,5.997434,116.070915,Sabah,0.542434,0.542434,false,true,false,false,false,0,0,1,,155.1,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 0.542 km. Address state agrees; review coastal coordinate precision/source geocoding.
a4406c70-f15a-42a5-8214-d3870aa6a9d8,Chancellory Building,"Lebuh Bahagia 17, 79730 George Town, Penang",Penang,parsedFromAddress,5.42498,100.337637,Penang,0.150682,0.150682,false,true,false,false,false,0,0,2,,183.25,true,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.151 km. Address state agrees; review coastal coordinate precision/source geocoding.
a4d65900-69e6-442d-885d-f43fe3c34799,GRAND SWISS-BELHOTEL,"Jalan Dato 33, 07980 Melaka City, Melaka",Melaka,parsedFromAddress,2.175405,102.238241,Melaka,1.275227,1.275227,false,true,false,false,false,0,0,4,,123.8,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Melaka at 1.275 km. Address state agrees; review coastal coordinate precision/source geocoding.
a56fa52d-41e5-41c5-835e-a16f13271268,Shell,"Jalan Mahkota 3, 12660 George Town, Penang",Penang,parsedFromAddress,5.403134,100.336162,Penang,0.032439,0.032439,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.032 km. Address state agrees; review coastal coordinate precision/source geocoding.
a57fe180-d73a-47ad-bd2d-7c3c754d2fbb,EASTIN HOTEL,"Jalan Angsana 3, 37150 George Town, Penang",Penang,parsedFromAddress,5.426835,100.346984,Penang,0.641034,0.641034,false,true,false,false,false,0,0,3,,83.94,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 0.641 km. Address state agrees; review coastal coordinate precision/source geocoding.
a6189bb4-2dfb-4dde-9a18-828197248f17,TEALIVE BAGAN AJAM,"Jalan Bukit 38, 98620 Bagan Ajam, Butterworth, Penang",Penang,parsedFromAddress,5.43217,100.358451,Penang,1.574706,1.574706,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Penang at 1.575 km. Address state agrees; review coastal coordinate precision/source geocoding.
a7c42382-3deb-4179-91c6-fb9d51ddcec2,BATARAS Supermarket Kota Marudu,"Persiaran Mahkota 8, 88030 Kota Marudu, Sabah",Sabah,parsedFromAddress,6.668734,116.808569,Sabah,2.124613,2.124613,false,true,false,false,false,0,0,0,,,false,requiresManualReview,"Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 2.125 km. Address state agrees, but the 2–5 km displacement is too large for automatic boundary-adjacent treatment."
a98ebe1e-44b6-42a8-acf8-2a45a7cbce5b,Petron Jalan Teluk Pulai/Raya Barat,"59, Jalan Kapar, Jeram, 45800 Kuala Selangor, Selangor",Selangor,parsedFromAddress,3.225049,101.30386,Selangor,0.061586,0.061586,false,true,false,false,false,0,0,1,,131.05,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Selangor at 0.062 km. Address state agrees; review coastal coordinate precision/source geocoding.
acb475cc-755b-4e43-8c3a-c83c9e008b96,Lexis Hibiscus Port Dickson,"Jalan Perdana 6, 55690 Port Dickson, Negeri Sembilan",Negeri Sembilan,parsedFromAddress,2.518336,101.780191,Negeri Sembilan,1.185452,1.185452,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Negeri Sembilan at 1.185 km. Address state agrees; review coastal coordinate precision/source geocoding.
af70dbd3-cf10-406b-a7b4-7ddb061a96bd,UMT Jaya Holdings,"Persiaran Sultan Ismail 19, 22180 Kuala Terengganu, Terengganu",Terengganu,parsedFromAddress,5.31817,103.159925,Terengganu,0.135609,0.135609,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Terengganu at 0.136 km. Address state agrees; review coastal coordinate precision/source geocoding.
b04af595-db6f-4954-9117-3b6e313092a1,Ninso Sandakan,"Jalan Angsana 39, 70640 Sandakan, Sabah",Sabah,parsedFromAddress,5.830181,118.128634,Sabah,1.154139,1.154139,false,true,false,false,false,0,0,0,,,false,boundaryAdjacent,Outside all deployed and full-resolution geoBoundaries ADM1 land polygons; nearest boundary is Sabah at 1.154 km. Address state agrees; review coastal coordinate precision/source geocoding.
